Topic,Count,Name,Representation,Representative_Docs
328,26,328_covid_covid 19_protocols_19,"['covid', 'covid 19', 'protocols', '19', 'covid protocols', 'lift covid', 'protocols memo', 'lift', 'offices covid', 'oral']","['UPDATE 3- __COMPANY__ to lift COVID protocols - memo', '__COMPANY__ to lift COVID protocols - memo', '__COMPANY__ to lift all COVID protocols - memo']"
329,26,329_xrp_prediction xrp_prediction_ripple,"['xrp', 'prediction xrp', 'prediction', 'ripple', 'reasons xrp', 'xrp price', 'xrp years', 'xrp hit', 'xrp buy', 'xrp worth']","['Prediction: XRP Will Be Worth This Much in 5 Years', 'Where Will XRP Be in 3 Years?', 'Where Will XRP Be in 5 Years?']"
330,26,330_ambac_billion settle_mortgage_settle,"['ambac', 'billion settle', 'mortgage', 'settle', 'mortgage case', 'settle mortgage', 'era mortgage', 'crisis era', 'pay 44', 'case']","['__TICKER__ to pay $1.44 billion to settle 2007 financial crisis-era mortgage fraud case, last of such cases', '__COMPANY__ to pay Ambac $1.84 billion to settle crisis-era mortgage case', '__TICKER__ to Pay $1.44 Billion to Settle Financial Crisis-Era Mortgage Case']"
331,25,331_relief_relief efforts_donates_hurricane,"['relief', 'relief efforts', 'donates', 'hurricane', 'efforts', '000 donation', 'donation', '250 000', 'humanitarian', 'support']","['__COMPANY__ announces $100,000 donation to support immediate humanitarian and relief efforts in Pakistan', '__TICKER__ DONATES $250,000 TO SUPPORT HURRICANE FIONA RELIEF EFFORTS', '__COMPANY__ announces $250,000 donation to support immediate Hurricane Fiona relief efforts']"
332,25,332_abu_dhabi_abu dhabi_dhabi bank,"['abu', 'dhabi', 'abu dhabi', 'dhabi bank', 'aramco', 'telegraph', 'aramco drops', 'dhabi adnoc', 'pipelines deal', 'public investment']","['First Abu Dhabi Bank backs away from __COMPANY__ bid', 'First Abu Dhabi Bank Explored Offer for __COMPANY__', 'First Abu Dhabi Bank and __COMPANY__ Announce Strategic Alliance']"
333,25,333_years investors_investors pleased_pleased_return years,"['years investors', 'investors pleased', 'pleased', 'return years', 'investors seen', 'return', 'past years', 'years', 'seen', 'past']","[""__COMPANY__ 's ( __TICKER__ ) investors will be pleased with their decent 86% return over the last three years"", ""__COMPANY__ 's ( __TICKER__ ) investors will be pleased with their decent 51% return over the last five years"", ""__COMPANY__ 's ( __TICKER__ ) investors will be pleased with their 28% return over the last three years""]"
334,25,334_scams_scam_victim_victims,"['scams', 'scam', 'victim', 'victims', 'fake', 'victims face', 'social media', 'lost', 'scammers', 'young adults']","['Social media scams using fake celebrities ‘will double this year’', ""Young adults are prime targets for fraud on social media, but many are too embarrassed to admit they've been a victim of a scam: __TICKER__ Survey"", 'One in four young adults falling victim to shopping scams on social media']"
335,25,335_earnings chase_chase host_host_host quarter,"['earnings chase', 'chase host', 'host', 'host quarter', 'quarter', 'calls review', 'quarter fourth', 'announces conference', 'review quarter', 'quarter quarter']","['__COMPANY__ Chase to Host First-Quarter 2023 Earnings Call', '__COMPANY__ Chase to Host Third-Quarter 2025 Earnings Call', '__COMPANY__ Chase to Host First-Quarter 2025 Earnings Call']"
336,25,336_outage_unable_customers unable_customers,"['outage', 'unable', 'customers unable', 'customers', 'outages', 'hit outage', 'thousands customers', 'online banking', 'thousands', 'online']","['__TICKER__ apologises after customers unable to access online banking and app', '__COMPANY__ outage leaves customers unable to feed newborn babies', '__COMPANY__ outage leaves customers unable to spend on card']"
337,25,337_china communist_communist party_communist_party jamie,"['china communist', 'communist party', 'communist', 'party jamie', 'dimon', 'joke', 'jamie dimon', 'jamie', 'party', 'outlast china']","['Jamie Dimon’s Latest ‘Joke’: __COMPANY__ Will Outlive China’s Communist Party', 'Jamie Dimon ‘Regrets’ Joke That __COMPANY__ Will Outlive China’s Communist Party', 'Jamie Dimon “Regrets” Joke That __COMPANY__ Will Outlive China’s Communist Party']"
338,25,338_tesla_tesla stock_awful_sales wall,"['tesla', 'tesla stock', 'awful', 'sales wall', 'vehicles tesla', 'awful ev', 'ev sales', 'isn worried', 'electric vehicles', 'street isn']","['Tesla Stock Is Stable Despite Awful EV Sales. Why Wall Street Isn’t Worried Yet.', 'Tesla Stock Falls After Awful EV Sales. Why Wall Street Isn’t Worried Yet.', ""Tesla Recalls Over 17K EVs Over Camera &amp; Seat Belt Issues, University Research Uncovers Unexpected Fluctuations In ChatGPT Capabilities, Juul Seeks FDA Nod For Next-Generation Vaporizer: Today's Top Stories""]"
339,25,339_investment institute_institute_wealth investments_mid year,"['investment institute', 'institute', 'wealth investments', 'mid year', 'outlook 2023', 'outlook', 'issues mid', 'investments issues', 'midyear outlook', 'global wealth']","['__COMPANY__ Investment Institute 2023 Midyear Outlook: Navigating end-of-cycle turbulence', ""__COMPANY__ Investment Institute: It's Time to Build Resilience and Capitalize on Opportunities"", '__COMPANY__ Investment Institute: It’s Time to Build Resilience and Capitalize on Opportunities']"
340,25,340_tsmc_chip demand_chip_samsung,"['tsmc', 'chip demand', 'chip', 'samsung', 'samsung profit', 'demand', 'estimates chip', 'tsmc sales', 'warning chip', 'strong chip']","['Samsung Earnings Top Estimates on Chip Demand, New Handsets', 'Samsung Profit Climbs With Strong Chip Demand, Pricey Phones', 'Samsung Profit Beats Estimates on Steady Chip Demand']"
341,25,341_bank stocks_rally_bank rally_regional,"['bank stocks', 'rally', 'bank rally', 'regional', 'regional bank', 'rally test', 'earnings rally', 'rally big', 'stock rally', 'rally bank']","['Bank Stocks: Bank Rally Gains As Yellen Says ""Banking System Is Sound""', 'A big bank rally is about to be put to the test', 'A big bank rally is about to be be put to the test']"
342,25,342_results conference_conference webcast_webcast corporation_webcast,"['results conference', 'conference webcast', 'webcast corporation', 'webcast', 'announces date', 'date release', 'corporation announces', 'date', 'financial results', 'release']","['__COMPANY__ Corporation Announces Date for Release of First-Quarter 2022 Financial Results and Conference Call Webcast', '__COMPANY__ Corporation ( __TICKER__ ) Announces Date for Release of First-Quarter 2025 Financial Results and Conference Call Webcast', '__COMPANY__ Corporation ( __TICKER__ ) Announces Date for Release of Third-Quarter 2025 Financial Results and Conference Call Webcast']"
343,25,343_awards_wins_innovation incubator_incubator,"['awards', 'wins', 'innovation incubator', 'incubator', 'award', 'innovation', 'finalists', 'wealth manager', 'barron industry', 'mmi barron']","['__COMPANY__ Innovation Incubator Announces 2023 Channel Partner Strategic Awards to Catalyze Innovation and Inclusion', '__COMPANY__ Wins Two 2025 Celent Model Wealth Manager Awards for Technology Innovation in Wealth Management', '__COMPANY__ ’s Portfolio Risk Platform Wins Celent Model Wealth Manager 2023 Award for Data &amp; Analytics']"
344,25,344_bank stocks_morning bank_stocks bank_stocks today,"['bank stocks', 'morning bank', 'stocks bank', 'stocks today', 'bank', 'banking storm', 'bank wednesday', 'amp ignore', 'celebrate return', 'comeback market']","['Strong October for Bank Stocks Bucks Negative Trend', 'StockBeat: Bank Stocks Flying as Tail Risks Recede', 'Bank Stocks Celebrate Return of M&amp;A, Ignore the Health of the Consumer']"
345,25,345_shareholders deadline_law offices_deadline alert_offices,"['shareholders deadline', 'law offices', 'deadline alert', 'offices', 'actions behalf', 'behalf shareholders', 'class actions', 'frank cruz', 'cruz reminds', 'offices frank']","['DEADLINE ALERT for __TICKER__ , U, OM: Law Offices of Howard G. Smith Reminds Investors of Class Actions on Behalf of Shareholders', 'DEADLINE ALERT for ZSAN and __TICKER__ : The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders', 'DEADLINE ALERT for BMWYY and __TICKER__ : The Law Offices of Frank R. Cruz Reminds Investors of Class Actions on Behalf of Shareholders']"
346,25,346_savings_best savings_savings accounts_inflation rates,"['savings', 'best savings', 'savings accounts', 'inflation rates', 'accounts offer', 'offer inflation', 'accounts', 'savings account', 'offer', 'account']","['Best savings accounts that offer above-inflation rates: 4 October 2024', 'Best savings accounts that offer above-inflation rates, 3 January', 'Best savings accounts that offer above inflation rates']"
347,24,347_shares sink_shares fall_shares_sink,"['shares sink', 'shares fall', 'shares', 'sink', 'disappoint shares', 'shares drop', 'outlook shares', 'sudan', 'shares tumble', 'stock drops']","['__COMPANY__ shares sink as quarterly returns underwhelm investors', 'Domino’s Australia Shares Sink as CEO Plans Exit After One Year', 'Axsome Shares Sink After Canceling Broker Conference: __COMPANY__']"
348,24,348_french retail_french_cerberus_retail,"['french retail', 'french', 'cerberus', 'retail', 'retail banking', 'sale french', 'unit cerberus', 'retail unit', 'france', 'business france']","['__TICKER__ warns rate rises may scupper sale of French retail unit to Cerberus', '__TICKER__ in Final Talks to Sell French Retail Unit to Cerberus', '__TICKER__ Set to Announce Sale of French Retail Unit to Cerberus']"
349,24,349_obesity_weight loss_obesity drug_weight,"['obesity', 'weight loss', 'obesity drug', 'weight', 'wegovy', 'pill', 'drug', 'novo', 'loss pill', 'lilly']","[""Update: Market Chatter: Eli Lilly's Weight-Loss Pill May Get FDA Approval by Year-End"", 'Analysis-Wall Street sees new obesity pills as priced near Wegovy and Zepbound', 'Wall Street sees new obesity pills as priced near Wegovy and Zepbound']"
350,24,350_mellon report_results mellon_mellon reports_mellon,"['mellon report', 'results mellon', 'mellon reports', 'mellon', '2022 results', '2023 results', 'report quarter', 'results', 'quarter 2023', 'quarter 2022']","['__COMPANY__ Mellon Reports First Quarter 2022 Results', '__COMPANY__ Mellon to Report First Quarter 2023 Results on April 18, 2023', '__COMPANY__ Mellon to Report First Quarter 2022 Results on April 18, 2022']"
351,24,351_equities close_european equities_equities_close,"['equities close', 'european equities', 'equities', 'close', 'close higher', 'close lower', 'european', 'trading eurozone', 'wednesday trading', 'friday trading']","['European Equities Close Higher in Friday Trading; Novo Nordisk CEO to Step Down', 'European Equities Close Mostly Higher in Wednesday Trading; Eurozone Economy Expands Slightly', 'European Equities Close Mostly Higher in Wednesday Trading; Eurozone Q1 GDP Grows Faster Than Expected']"
352,24,352_charge offs_delinquencies_offs_charge,"['charge offs', 'delinquencies', 'offs', 'charge', 'card delinquencies', 'net charge', 'delinquency', 'credit pulse', 'card', 'card delinquency']","['__COMPANY__ credit card delinquencies, net charge-offs hold steady in July', 'Card delinquencies edge up, net charge-offs slide: July Credit Pulse', 'May Credit Pulse: card delinquencies, net charge-offs extend decline']"
353,24,353_usd_market size_reach usd_size,"['usd', 'market size', 'reach usd', 'size', '2034', '2032', 'testing', 'chromatography', 'reach', 'sns']","['Demand for Global Mass Spectrometry Market Size to Surpass USD 14.49 Billion by 2034, Exhibit a CAGR of 7.70% - Comprehensive Research Report by Zion Market Research', 'Nanotechnology Drug Delivery Market Projected to Reach USD 200.77 Billion by 2032, Owing to Prevalence of Chronic Diseases &amp; Advances in Nanomedicine – SNS Insider', 'Laboratory Supplies Market to Reach USD 76.8 Billion by 2032, Fueled by Rising Demand for Advanced Research Tools and Growing Biotech Investments – SNS Insider']"
354,24,354_ex goldman_1mdb_goldman banker_ex,"['ex goldman', '1mdb', 'goldman banker', 'ex', 'trial', 'corruption trial', 'banker', 'corruption', '1mdb corruption', '1mdb trial']","[""U.S. jury reaches verdict in ex-Goldman banker's 1MDB corruption trial"", 'Corruption trial opens for ex-Goldman banker in 1MDB scandal', ""UPDATE 1-Ex-Goldman banker's 1MDB corruption trial under way""]"
355,24,355_shares series_cumulative year_rate reset_nvcc,"['shares series', 'cumulative year', 'rate reset', 'nvcc', 'preferred shares', 'year rate', 'non cumulative', 'cumulative', 'reset', 'reset preferred']","['__COMPANY__ to redeem Non-Cumulative 5-Year Rate Reset First Preferred Shares, Series __TICKER__ and Non-Cumulative 5-Year Rate Reset First Preferred Shares, Series BM', '__TICKER__ Bank Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First Preferred Shares, Series 9 (NVCC)', '__TICKER__ Bank Announces Redemption of Non-Cumulative 5-Year Rate Reset Class A First Preferred Shares, Series 7 (NVCC)']"
356,24,356_dei_dei initiatives_dei efforts_policies,"['dei', 'dei initiatives', 'dei efforts', 'policies', 'dei policies', 'anti dei', 'dei policy', 'activist robby', 'doi new', 'downsizing dei']","[""'DOI' Is the New 'DEI' at __COMPANY__"", ""Conservative activist Robby Starbuck says __COMPANY__ a 'target' in crusade against corporate DEI policies"", 'Update: __COMPANY__ Downsizing DEI Efforts for US Operations']"
357,24,357_housing_student housing_acquires_estate investing,"['housing', 'student housing', 'acquires', 'estate investing', 'apartment', 'real estate', 'estate', 'single family', 'rental', 'scion']","['Kennedy Wilson and __COMPANY__ Asset Management Acquire 236-Unit Apartment Community in Seattle for $106.5 Million', 'Real Estate Fund Quietly Purchases Entire Community Of 233 Single-Family Rental Homes In Panama City, Florida', '__COMPANY__ Real Estate Investing and The Scion Group to Acquire University of Mississippi Student Housing Portfolio for $262 Million']"
358,23,358_option trade_option_options_option traders,"['option trade', 'option', 'options', 'option traders', 'return', 'net 16', 'return stock', 'trade return', 'earnings options', 'trade net']","['__COMPANY__ Option Trade Could Return 23% By Mid-April', 'Option Trade Offers 36% Return If __COMPANY__ Stock Follows This Historic Pattern', ""This Option Trade Could Net 16% On __COMPANY__ Earnings — But It's Risky""]"
359,23,359_ceo pay_pay rose_ceo compensation_ceo,"['ceo pay', 'pay rose', 'ceo compensation', 'ceo', 'million year', 'rose', 'pay', 'total pay', 'ceo paid', 'ceo total']","['__COMPANY__ CEO paid $34.5 million in 2022, Genesis files for bankruptcy, LIV Golf inks broadcasting deal', ""CORRECTED-UPDATE 1- __COMPANY__ CEO's total pay rose 13% to $39.4 mln in 2022"", ""__COMPANY__ CEO's total pay rose 13% to $39.4 million in 2022""]"
360,23,360_scott_officers_investigation_fiduciary,"['scott', 'officers', 'investigation', 'fiduciary', 'attorneys law', 'scott scott', 'breach fiduciary', 'directors officers', 'officers breach', 'law llp']","['CONTINUED INVESTIGATION ALERT REMINDER: Scott+Scott Attorneys at Law LLP Investigates The __COMPANY__ Group, Inc.’s Directors and Officers for Breach of Fiduciary Duties – __TICKER__', 'INVESTIGATION ALERT REMINDER: Scott+Scott Attorneys at Law LLP Investigates The __COMPANY__ Group, Inc.’s Directors and Officers for Breach of Fiduciary Duties – __TICKER__', 'CONTINUED INVESTIGATION ALERT REMINDER: Scott+Scott Attorneys at Law LLP Investigates __COMPANY__ ’s Directors and Officers for Breach of Fiduciary Duties – __TICKER__']"
