Topic,Count,Name,Representation,Representative_Docs
291,32,291_ept_form ept_ept non_non ri,"['ept', 'form ept', 'ept non', 'non ri', 'ri', 'non', 'form', 'plc form', 'arrow', 'arrow global']","['Form 8.5 (EPT/NON-RI) - Arrow Global plc', 'Form 8.5 (EPT/NON-RI) - ARROW GLOBAL PLC AMENDMENT', 'Form 8.5 (EPT/NON-RI) - Arrow Global plc - Amendment']"
292,32,292_buying soon_regret buying_ll regret_regret,"['buying soon', 'regret buying', 'll regret', 'regret', 'soon november', 'buy heading', 'buy dip', 'chip stocks', 'blue chip', 'stocks buy']","['3 Dow Stocks You&#039;ll Regret Not Buying Soon: November 2023', '3 Blue-Chip Stocks You’ll Regret Not Buying Soon: November 2023', '3 Blue-Chip Stocks You&#039;ll Regret Not Buying Soon: November 2023']"
293,31,293_bank england_england_uk banks_uk,"['bank england', 'england', 'uk banks', 'uk', 'banks', 'banks man', 'crunch uk', 'man world', 'longer big', 'banks press']","[""UK banks face 'fiendishly complicated' Bank of England climate stress test"", 'BOE Says UK Banks Are No Longer Too Big to Fail: The London Rush', 'Bank of England: Top UK banks no longer too big to fail']"
294,31,294_15 stock_stock picks_picks_picks 2023,"['15 stock', 'stock picks', 'picks', 'picks 2023', 'conviction list', 'list', 'picks 15', 'stocks 10', 'picks 2022', 'stocks 12']","['__COMPANY__ ’ Top 15 Stock Picks for 2023', '__COMPANY__ ’s 15 Stock Picks for 2023', '__COMPANY__ ’s Top 15 Stock Picks For 2023']"
295,31,295_action lawsuits_lawsuits filed_squire reminds_firm bragar,"['action lawsuits', 'lawsuits filed', 'squire reminds', 'firm bragar', 'bragar eagel', 'bragar', 'squire', 'eagel', 'lawsuits', 'investors contact']","['Bragar Eagel & Squire, P. __TICKER__ . Reminds Investors That Class Action Lawsuits Have Been Filed Against __COMPANY__ , Insperity, and Energy Recovery and Encourages Investors to Contact the Firm', 'Bragar Eagel & Squire, P. __TICKER__ . Reminds Investors That Class Action Lawsuits Have Been Filed Against Carnival Corporation and __COMPANY__ and Encourages Investors to Contact the Firm', 'Bragar Eagel & Squire, P. __TICKER__ . Reminds Investors That Class Action Lawsuits Have Been Filed Against Verrica Pharmaceuticals and __COMPANY__ and Encourages Investors to Contact the Firm']"
296,31,296_consumers_spending_inflation_consumer spending,"['consumers', 'spending', 'inflation', 'consumer spending', 'prices inflation', 'households', 'income households', 'consumers spending', 'low income', 'food']","['Consumer spending in crosshairs as households feel pinch of inflation, lower wages', 'Middle-Income Households Adjust to Higher Prices as Inflation Concerns Return, __COMPANY__ US Survey Finds', 'Consumers Continue to Navigate Persistent Inflation by Changing Life Plans; Say They Want to Learn New Money Behaviors, According to Second Annual __COMPANY__ Money Study']"
297,31,297_narrative_shape_change_strategic direction,"['narrative', 'shape', 'change', 'strategic direction', 'competitive advantage', 'term strategic', 'competitive', 'bullish coverage', 'partnership', 'cava']","['Will Board Refresh and Bullish Coverage on AI Data Centers Change Digital Realty Trust’s (DLR) Narrative', ""Could a New CFO Shape NAB's (ASX:NAB) Long-Term Strategic Direction?"", ""Will Goldman’s Bullish Coverage and 500th Store Milestone Change Boot Barn Holdings' (BOOT) Narrative?""]"
298,31,298_today dow_market today_dow rides_stock market,"['today dow', 'market today', 'dow rides', 'stock market', 'dow', 'rides', 'today', 'dow ends', 'ends higher', 'ends']","['Stock Market Today: Dow Rides Stronger Earnings to Close Higher', 'Stock Market Today: Dow Rides Tech Higher After __COMPANY__ Q1 Falls Short', 'Stock market today: Dow rides tech higher ahead of earnings from major banks']"
299,31,299_earnings preview_preview_expected decline_decline earnings,"['earnings preview', 'preview', 'expected decline', 'decline earnings', 'earnings expected', 'decline', 'preview corporation', 'expected', 'q2', 'earnings']","['Earnings Preview: The __COMPANY__ Corporation __TICKER__ Q4 Earnings Expected to Decline', 'Earnings Preview: The __COMPANY__ Corporation __TICKER__ Q2 Earnings Expected to Decline', 'Earnings Preview: __COMPANY__ Corporation __TICKER__ Q2 Earnings Expected to Decline']"
300,31,300_today dow_market today_stock market_dow,"['today dow', 'market today', 'stock market', 'dow', 'dow ends', 'today', 'ends', 'dow slips', 'ends lower', 'lower']","[""Stock market today: Dow ends lower as Moody's bank downgrade bites"", 'Stock market today: Dow ends lower as turmoil in banks weighs on sentiment', 'Stock Market Today: Dow Ends Lower as High Inflation Stokes Rate Hike Fears']"
301,31,301_jamie dimon_jamie_dimon_dimon says,"['jamie dimon', 'jamie', 'dimon', 'dimon says', 'capitalism', 'considered politics', 'office jamie', 'work jamie', 'dimon run', 'run president']","['Jamie Dimon Should Run for President, Bill Ackman Says', 'Jamie Dimon Says He Has Considered Politics After __COMPANY__ Chase', ""Jamie Dimon Says CEOs Should Study Athletes Like Serena Williams, Tom Brady And Stephen Curry — 'Look How They Train To Be That Good'""]"
302,30,302_mutual funds_mutual_returns_energy mutual,"['mutual funds', 'mutual', 'returns', 'energy mutual', 'bond funds', 'funds', 'returns ranked', 'small cap', 'municipal bond', 'blend mutual']","['3 Small-Cap Blend Mutual Funds for Remarkable Returns', '3 Large-Cap Blend Mutual Funds to Buy for Higher Returns', 'Grab These 3 Small-Cap Blend Mutual Funds for Amazing Returns']"
303,30,303_bank survey_homebuyers_homeowners_time homebuyers,"['bank survey', 'homebuyers', 'homeowners', 'time homebuyers', 'realtor', 'realtor com', 'survey finds', 'survey', 'home', 'finds']","['First-time Homebuyers See Now as a Good Time to Buy Despite Market Uncertainty, __TICKER__ Bank Survey Finds', 'Nearly 75 Percent of First-time Homebuyers are Optimistic about the Current Housing Market, __TICKER__ Bank Survey Finds', 'First-time Homebuyers Daunted by Competitive Housing Market and Rising Home Prices but Lack Preparation, __TICKER__ Bank Survey Finds']"
304,30,304_offering_senior notes_notes_senior,"['offering', 'senior notes', 'notes', 'senior', 'notes offering', 'prices public', 'prices', 'announces pricing', 'unsecured notes', 'public offering']","['Ares Capital Corporation Prices Public Offering of $750 Million 5.250% Unsecured Notes Due 2031', 'Danaos Corporation Announces Pricing of Senior Notes Offering', 'Ares Capital Corporation Prices Public Offering of $650 Million 5.100% Unsecured Notes Due 2031']"
305,30,305_strategic reduction_reduction_corp strategic_holdings corp,"['strategic reduction', 'reduction', 'corp strategic', 'holdings corp', 'strategic', 'holdings', 'corp', 'amp strategic', 'holdings chase', 'chase amp']","[""__COMPANY__ Corp's Strategic Reduction in Hasbro Inc Holdings"", ""__COMPANY__ Corp's Strategic Reduction in Nordstrom Inc Holdings"", ""__COMPANY__ Corp's Strategic Reduction in M/I Homes Inc Holdings""]"
306,30,306_investment institute_institute_releases_wealth investments,"['investment institute', 'institute', 'releases', 'wealth investments', 'outlook', 'mid year', 'global wealth', 'midyear outlook', 'issues mid', 'investments issues']","['__COMPANY__ Investment Institute Releases 2021 Midyear Outlook: ‘Fuel for Growth’', ""__COMPANY__ Investment Institute: It's Time to Build Resilience and Capitalize on Opportunities"", '__COMPANY__ Investment Institute: It’s Time to Build Resilience and Capitalize on Opportunities']"
307,30,307_attractive_price surge_bargain_attractive amid,"['attractive', 'price surge', 'bargain', 'attractive amid', 'attractively', 'senate scrutiny', 'smart pick', 'attractively priced', 'date gains', 'good value']","['Is __COMPANY__ Still Attractively Priced After Its 115% Share Price Surge?', 'Is __COMPANY__ Chase Still Attractive After 54% Jump and Senate Scrutiny Over Epstein Ties?', 'Is __COMPANY__ Still Attractive Amid Senate Scrutiny Over Epstein Ties and Recent Price Surge?']"
308,30,308_1b_trump_ceos_white house,"['1b', 'trump', 'ceos', 'white house', 'white', '1b visa', 'house', 'trump met', 'trump line', 'academia']","['Factbox-From Wall Street to academia, who is in Trump’s line of fire?', 'Companies rush to issue emergency guidance after Trump launches H-1B visa fee', 'How Trump alarmed (and tried to calm) CEOs with his new $100,000 H-1B visa fee']"
309,30,309_consent order_consent_occ_order,"['consent order', 'consent', 'occ', 'order', 'confirms termination', 'termination', 'terminated', '2015', 'confirms', '2015 consent']","['__COMPANY__ says US OCC terminated 2015 consent order', ""__COMPANY__ 's 2018 Compliance Consent Order by OCC Terminated"", '__COMPANY__ Confirms Termination of 2018 OCC Compliance Consent Order']"
310,30,310_futures_jones futures_index futures_stock index,"['futures', 'jones futures', 'index futures', 'stock index', 'dow jones', 'jones', 'iran', 'futures fall', 'tap stock', 'liberation']","['Dow Jones Futures: Trump Tariffs Set To Top Liberation Day Highs; Will Markets Hold?', 'Dow Jones Futures Fall As Trump Mulls Iran Attack; Powell In No Rush To Act', 'Dow Jones Futures Fall With Trump Tariffs Set To Top Liberation Day Highs; Inflation, Earnings Loom']"
311,29,311_host_chesapeake utilities_chesapeake_utilities host,"['host', 'chesapeake utilities', 'chesapeake', 'utilities host', 'utilities', 'enercom', 'denver', 'conference', 'earnings conference', 'corporation host']","['Chesapeake Utilities to Host First Quarter 2022 Earnings Conference Call on May 4th', 'Chesapeake Utilities to Host its Third Quarter 2023 Earnings Conference Call and Webcast on November 3, 2023', 'Chesapeake Utilities to Host its First Quarter 2023 Earnings Conference Call and Webcast on May 4, 2023']"
312,29,312_bets fare_aren crazy_fare did_funds aren,"['bets fare', 'aren crazy', 'fare did', 'funds aren', 'fare', 'did hedge', 'anymore hedge', 'anymore', 'crazy', 'aren']","['How Did Hedge Funds’ __COMPANY__ Corporation __TICKER__ Bets Fare?', 'How Did Hedge Funds’ __COMPANY__ Inc. __TICKER__ Bets Fare?', 'Hedge Funds Aren’t Crazy About __COMPANY__ Inc. __TICKER__ Anymore']"
313,29,313_talks_talks buy_talks sell_approached dutch,"['talks', 'talks buy', 'talks sell', 'approached dutch', 'sources talks', 'report talks', 'potential buyers', 'sale local', 'said talks', 'local operations']","['__COMPANY__ in talks with Russian buyers over sale of local operations', 'Hartree in talks to buy major cocoa trader Touton, sources say', 'UK payments firm Pockit in talks to buy Monese consumer arm, sources say']"
314,29,314_institutional_continues impress_impress_institutional investors,"['institutional', 'continues impress', 'impress', 'institutional investors', 'stock continues', 'impress week', 'high institutional', 'ownership speaks', 'investors lost', 'great week']","[""__COMPANY__ Chase &amp; Co.'s ( __TICKER__ ) high institutional ownership speaks for itself as stock continues to impress, up 3.9% over last week"", ""__COMPANY__ Inc.'s ( __TICKER__ ) high institutional ownership speaks for itself as stock continues to impress, up 7.2% over last week"", ""__COMPANY__ 's ( __TICKER__ ) high institutional ownership speaks for itself as stock continues to impress, up 3.5% over last week""]"
315,29,315_electrification_affordable_retrofits_beneficial electrification,"['electrification', 'affordable', 'retrofits', 'beneficial electrification', 'demonstrates combining', 'retrofits affordable', 'combining efficiency', 'efficiency electrification', 'home retrofits', 'family home']","['Modular Buildings, Powered by Novel Technologies, Present an Opportunity To Combat the Housing Crisis Affordably and Sustainably', 'Beneficial Electrification League Demonstrates Combining Efficiency and Electrification Can Make Single-Family Home Retrofits Affordable in California', 'Beneficial Electrification League Demonstrates Combining Efficiency and Electrification Can Make Single-Family Home Retrofits Affordable']"
316,29,316_esg_climate_esg investors_managers,"['esg', 'climate', 'esg investors', 'managers', 'fund managers', 'heat coal', 'republicans widen', 'challenge fund', 'climate campaign', 'coal climate']","['Nordic investors turn up heat on coal in climate campaign', 'UPDATE 1-U.S. Republicans widen challenge to fund managers on ESG', 'US Republicans widen challenge to fund managers on ESG']"
317,28,317_institutional owners_owners_institutional_adds year,"['institutional owners', 'owners', 'institutional', 'adds year', 'year losses', 'drop adds', 'severe', 'drastic measures', 'drastic', 'recent']","[""__COMPANY__ Chase &amp; Co.'s ( __TICKER__ ) recent 3.6% pullback adds to one-year year losses, institutional owners may take drastic measures"", ""__COMPANY__ Corporation's ( __TICKER__ ) recent 4.3% pullback adds to one-year year losses, institutional owners may take drastic measures"", ""__COMPANY__ Inc.'s ( __TICKER__ ) recent 5.2% pullback adds to one-year year losses, institutional owners may take drastic measures""]"
318,28,318_cities_states_cities highest_states lowest,"['cities', 'states', 'cities highest', 'states lowest', 'poorest', 'highest', 'capita', 'auto debt', 'highest cost', 'debt capita']","['20 Cities with Highest Elderly Population', '20 Cities With The Highest Cost of Living in the US', '30 Cities With The Highest Cost of Living']"
319,28,319_bank names_group announces_bank group_bank appoints,"['bank names', 'group announces', 'bank group', 'bank appoints', 'names', 'heads commercial', 'appointments', 'banking bank', 'head', 'personal banking']","['__TICKER__ Bank Names Andy Bregenzer and Jill Gateman as Co-Heads of U.S. Commercial Banking', '__TICKER__ Bank names Ray Chun head of Canadian personal banking as Michael Rhodes steps down', 'UPDATE 2- __TICKER__ Bank names Ray Chun head of Canadian personal banking as Michael Rhodes steps down']"
320,28,320_know ahead_grow know_expected grow_week release,"['know ahead', 'grow know', 'expected grow', 'week release', 'ahead week', 'earnings expected', 'release', 'earnings look', 'expected', 'grow']","[""The __COMPANY__ Corporation __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""__COMPANY__ __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""__TICKER__ __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release""]"
321,28,321_moves premarket_making biggest_stocks making_biggest moves,"['moves premarket', 'making biggest', 'stocks making', 'biggest moves', 'making', 'premarket', 'biggest', 'moves', 'amp stocks', 'premarket tesla']","['Stocks making the biggest moves premarket: Apple, Nvidia, __COMPANY__ , Pfizer and more', 'Stocks making the biggest moves premarket: Apple, Boeing, __COMPANY__ Chase and more', 'Stocks making the biggest moves premarket: __COMPANY__ Chase, Newmont, __COMPANY__ and more']"
322,28,322_inflows_etf inflows_detected_noteworthy etf,"['inflows', 'etf inflows', 'detected', 'noteworthy etf', 'etf inflow', 'etf', 'inflow alert', 'inflow', 'noteworthy', 'detected etf']","['DFIV, SHEL, __TICKER__ , B: Large Inflows Detected at ETF', 'IWR, COIN, HOOD, __TICKER__ : Large Inflows Detected at ETF', 'SPMO, __TICKER__ , GE, PM: Large Inflows Detected at ETF']"
323,28,323_buffett_warning wall_warren buffett_warren,"['buffett', 'warning wall', 'warren buffett', 'warren', 'billion warning', 'warning', 'munger', 'deafening', 'charlie munger', 'message']","['Warren Buffett Is Retiring in 3 Months, and His $177 Billion Warning to Wall Street Rings Louder Than Ever', ""Warren Buffett's $177 Billion Warning to Wall Street Is Deafening and Unmistakable"", ""Warren Buffett's $9 Billion Warning to Wall Street Has Become Deafening""]"
