Topic,Count,Name,Representation,Representative_Docs
363,35,363_vs_better buy_better_goldman vs,"['vs', 'better buy', 'better', 'goldman vs', 'upside', 'banking stock', 'evercore investment', 'stock smarter', 'vs evercore', 'vs vs']","['Better Buy: __COMPANY__ or __COMPANY__', 'Goldman Vs Evercore: Which Investment Banking Stock is a Smarter Bet?', 'Goldman vs. Evercore: Which Investment Banking Stock Is a Smarter Bet?']"
364,35,364_10 stocks_selling 10_stocks warren_warren buffett,"['10 stocks', 'selling 10', 'stocks warren', 'warren buffett', 'warren', 'buffett', 'billionaire', 'stocks billionaire', 'selling', '10']","['Top 10 Stocks Warren Buffett Just Bought', 'Billionaire Rob Citrone is Selling These 10 Stocks', 'Billionaire Rob Citrone Is Selling These 10 Stocks']"
365,35,365_franklin templeton_templeton_alcentra_franklin,"['franklin templeton', 'templeton', 'alcentra', 'franklin', 'apera', 'putnam', 'templeton buy', 'alcentra mellon', 'templeton acquire', 'templeton completes']","['Franklin Templeton Completes Acquisition of O’Shaughnessy Asset Management, a Leading Custom Indexing Provider Through Its Canvas® Platform', 'Franklin Templeton Completes Acquisition of Putnam Investments', 'Franklin Templeton to Acquire Alcentra from __COMPANY__ Mellon']"
366,35,366_season great_beat earnings_poised beat_surprise earnings,"['season great', 'beat earnings', 'poised beat', 'surprise earnings', 'earnings season', 'earnings estimates', 'season', 'surprise', 'poised', 'estimates earnings']","['Why __COMPANY__ __TICKER__ is Poised to Beat Earnings Estimates Again', 'Why The __COMPANY__ __TICKER__ is Poised to Beat Earnings Estimates Again', 'Why __TICKER__ __TICKER__ is Poised to Beat Earnings Estimates Again']"
367,35,367_ameriprise_aum balance_rise ameriprise_estimates ameriprise,"['ameriprise', 'aum balance', 'rise ameriprise', 'estimates ameriprise', 'balance ameriprise', 'balance', 'estimates aum', 'ameriprise financial', 'services beats', 'financial services']","[""Invesco's __TICKER__ Q3 Earnings Miss Estimates, AUM Balance Up"", 'Invesco __TICKER__ Q1 Earnings Beat Estimates, AUM Balance Down', 'Ameriprise __TICKER__ Q3 Earnings Top Estimates, AUM Balance Down']"
368,35,368_morning bid_morning_bid_bid markets,"['morning bid', 'morning', 'bid', 'bid markets', 'bid tariff', 'bid china', 'trade morning', 'bid trade', 'stocks morning', 'tariffs']","[""Morning Bid: China tariffs on, but everything's negotiable"", 'Morning Bid: No more sleep this week', 'Morning Bid: The confidence game']"
369,35,369_trading statistics_statistics_2018 trading_2017 trading,"['trading statistics', 'statistics', '2018 trading', '2017 trading', '2016 trading', 'trading', '2017', '2018', 'statistics august', 'annual trading']","['Annual Trading Statistics 2017', 'Trading Statistics May 2018', 'Trading Statistics May 2017']"
370,35,370_gas_european gas_gas prices_eu,"['gas', 'european gas', 'gas prices', 'eu', 'european', 'european energy', 'natural gas', 'europe gas', 'russian gas', 'prices']","['European Natural Gas Prices Could Rise Above EUR100 on Australian LNG Strikes', 'European Gas Prices Edge Higher as Outlook for Cold Snap Deepens', 'Natural Gas Prices Could Spike As EU Prepares to Slash More Russian Gas']"
371,35,371_mellon wealth_mellon_management named_wealth management,"['mellon wealth', 'mellon', 'management named', 'wealth management', 'management names', 'wealth', 'management appoints', 'client strategist', 'senior client', 'regional director']","['__COMPANY__ Mellon Wealth Management Named Patrice Wetzel Senior Client Strategist in Chicago', '__COMPANY__ Mellon Wealth Management Named David Heck Senior Client Strategist in Philadelphia', '__COMPANY__ Mellon Wealth Management Names Sinead Colton Grant as Global Head of __COMPANY__ Mellon Investor Solutions']"
372,34,372_nasdaq named_jones sustainability_named dow_year nasdaq,"['nasdaq named', 'jones sustainability', 'named dow', 'year nasdaq', 'consecutive year', 'sustainability', 'index nasdaq', 'sustainability index', 'consecutive', 'nasdaq wins']","['Nasdaq Named to Dow Jones Sustainability North America Index', 'Nasdaq Named to Dow Jones Sustainability Index for the Fourth Consecutive Year', 'Nasdaq Named to Dow Jones Sustainability North America Index for the Third Consecutive Year']"
373,34,373_q2 2025_earnings transcript_transcript_2025 beats,"['q2 2025', 'earnings transcript', 'transcript', '2025 beats', '2025', 'eps', 'q2', 'expectations earnings', '2025 sees', 'beats eps']","['Earnings call transcript: Ameriprise Financial Q2 2025 beats EPS forecasts', 'Earnings call transcript: __COMPANY__ Q2 2025 beats EPS expectations', 'Earnings call transcript: __COMPANY__ Q2 2025 Earnings Beat Expectations']"
374,34,374_moves premarket_making biggest_stocks making_biggest moves,"['moves premarket', 'making biggest', 'stocks making', 'biggest moves', 'making', 'premarket', 'biggest', 'moves', 'premarket moves', 'biggest premarket']","['Stocks making the biggest moves premarket: Apple, Nvidia, __COMPANY__ , Pfizer and more', 'Stocks making the biggest moves premarket: Apple, Boeing, __COMPANY__ Chase and more', 'Stocks making the biggest moves premarket: __COMPANY__ Chase, Newmont, __COMPANY__ and more']"
375,34,375_warning wall_buffett_warren buffett_warren,"['warning wall', 'buffett', 'warren buffett', 'warren', 'billion warning', 'warning', 'deafening', 'munger', 'charlie munger', 'buffett 173']","[""Warren Buffett's $173 Billion Warning to Wall Street Can't Be Ignored Any Longer"", ""Warren Buffett's $177 Billion Warning to Wall Street Is Deafening and Unmistakable"", ""Warren Buffett's $9 Billion Warning to Wall Street Has Become Deafening""]"
376,34,376_completes investment_partners completes_completes_partners,"['completes investment', 'partners completes', 'completes', 'partners', 'capital partners', 'announces investment', 'infrastructure partners', 'enter strategic', 'strategic partnership', 'investment']","['__COMPANY__ Capital Partners Completes Investment in Alliance Technical Group', '__COMPANY__ Infrastructure Partners Completes Investment in SpecialtyCare', '__COMPANY__ Capital Partners Completes Investment in SpendMend']"
377,34,377_earnings eps_misses expectations_eps_eps misses,"['earnings eps', 'misses expectations', 'eps', 'eps misses', 'expectations', 'eps beats', 'misses', 'beats expectations', '2024 earnings', 'expectations intercontinental']","['Invesco Full Year 2024 Earnings: EPS Misses Expectations', 'Intercontinental Exchange Second Quarter 2024 Earnings: EPS Misses Expectations', 'BlackRock First Quarter 2025 Earnings: EPS Misses Expectations']"
378,33,378_bank names_bank group_bank appoints_names,"['bank names', 'bank group', 'bank appoints', 'names', 'banking bank', 'head', 'heads commercial', 'names new', 'crime risk', 'management bank']","['__TICKER__ Bank Names New Head of Financial Crime Risk Management', '__TICKER__ Bank names Ray Chun head of Canadian personal banking as Michael Rhodes steps down', 'UPDATE 2- __TICKER__ Bank names Ray Chun head of Canadian personal banking as Michael Rhodes steps down']"
379,33,379_goldman lead_goldman_goldman pushed_pushed clients,"['goldman lead', 'goldman', 'goldman pushed', 'pushed clients', 'lot stake', 'ipo lot', 'clients trading', 'goldman boost', 'russia debt', 'lead']","['__COMPANY__ , Goldman pushed to name clients trading Russia debt', 'Goldman Is Lead Underwriter for the Arm IPO. It Has a Lot at Stake.', 'Goldman Is One of the Lead Underwriters for the Arm IPO. It Has a Lot at Stake.']"
380,33,380_beat store_store_beat offing_earnings beat,"['beat store', 'store', 'beat offing', 'earnings beat', 'beat', 'offing', 'beat cards', 'season beat', 'offing ameriprise', 'cards group']","['Is an Earnings Beat in Store for Ameriprise __TICKER__ in Q1?', 'Is an Earnings Beat in Store for __COMPANY__ __TICKER__ in Q1?', 'Is an Earnings Beat in Store for Ameriprise __TICKER__ in Q3?']"
381,33,381_ept_form ept_ept non_non ri,"['ept', 'form ept', 'ept non', 'non ri', 'ri', 'non', 'form', 'ri arrow', 'arrow global', 'arrow']","['FORM 8.5 (EPT/NON-RI) - ARROW GLOBAL PLC', 'Form 8.5 (EPT/NON-RI) - ARROW GLOBAL PLC AMENDMENT', 'Form 8.5 (EPT/NON-RI) - Arrow Global plc - Amendment']"
382,33,382_stock reports_reports_reports apple_amp stock,"['stock reports', 'reports', 'reports apple', 'amp stock', 'amp blackrock', 'amp', 'amp thermo', 'blackrock stock', 'ibm amp', 'pepsico amp']","['Top Stock Reports for Microsoft, NVIDIA &amp; __COMPANY__', 'Top Stock Reports for Apple, Alphabet &amp; BlackRock', 'Top Stock Reports for Apple, Meta Platforms &amp; __COMPANY__']"
383,32,383_swot analysis_swot_analysis stock_analysis,"['swot analysis', 'swot', 'analysis stock', 'analysis', 'outlook amid', 'stock outlook', 'poised growth', 'stock poised', 'stock faces', 'amid']","[""__COMPANY__ 's SWOT analysis: stock poised for growth amid challenges"", ""The __COMPANY__ 's SWOT analysis: stock outlook amid transformation"", ""__COMPANY__ ' SWOT analysis: stock outlook amid market shifts""]"
384,32,384_workers_return office_bosses_working home,"['workers', 'return office', 'bosses', 'working home', 'office', 'job', 'work attract', 'office mandates', 'workers office', 'job market']","['The ‘damaging’ effect return-to-office mandates could have on workers', ""Return-to-Office Rules Fuel A New 'Motherhood Penalty,' Driving 212,000 Women Out of The Workforce"", 'More Bosses Order Workers Back to the Office as Job Market Shifts']"
385,32,385_ipo_taps_taps ipo_ipo sources,"['ipo', 'taps', 'taps ipo', 'ipo sources', 'banks ipo', 'taps goldman', 'picks', 'carlyle picks', 'jefferies ipo', 'picks lead']","['Cybersecurity startup Snyk taps __COMPANY__ , Goldman for IPO - sources', 'Klook taps banks for US IPO, sources say', 'Exclusive-Cybersecurity provider Netskope taps __COMPANY__ for US IPO, sources say']"
386,32,386_traders_traders bet_bond traders_fed,"['traders', 'traders bet', 'bond traders', 'fed', 'fed cut', 'point fed', 'brokerages', 'fed rate', 'cut', 'bonds stumble']","['Bond Traders Add to Bets for a Quarter-Point Fed Cut in November', 'Bond Traders Bet Fed Will Cut Rates by June as Bank Stress Grows', 'Traders Bet on Half-Point Fed Hike, Taking 10-Year Yield Past 2%']"
387,32,387_ago delivered_gain investing_delivered_years ago,"['ago delivered', 'gain investing', 'delivered', 'years ago', 'ago', 'gain', 'investing', 'investing years', 'years', 'investing ameriprise']","['Investing in __COMPANY__ ( __TICKER__ ) three years ago would have delivered you a 100% gain', 'Investing in Ameriprise Financial ( __TICKER__ ) three years ago would have delivered you a 154% gain', 'Investing in __COMPANY__ ( __TICKER__ ) five years ago would have delivered you a 33% gain']"
388,32,388_institutional owners_owners_adds year_year losses,"['institutional owners', 'owners', 'adds year', 'year losses', 'institutional', 'drastic measures', 'drop adds', 'drastic', 'losses institutional', 'recent']","[""__COMPANY__ Chase &amp; Co.'s ( __TICKER__ ) recent 3.6% pullback adds to one-year year losses, institutional owners may take drastic measures"", ""__COMPANY__ Corporation's ( __TICKER__ ) recent 4.3% pullback adds to one-year year losses, institutional owners may take drastic measures"", ""__COMPANY__ Inc.'s ( __TICKER__ ) recent 5.2% pullback adds to one-year year losses, institutional owners may take drastic measures""]"
389,32,389_benchmark administration_benchmark_administration_swap rate,"['benchmark administration', 'benchmark', 'administration', 'swap rate', 'swap', 'libor', 'administration launches', 'cessation', 'sofr', 'libor benchmark']","['__TICKER__ Benchmark Administration Publishes Feedback Statement on the Consultation on the Potential Cessation of __TICKER__ Swap Rate® based on GBP LIBOR®', '__TICKER__ Benchmark Administration Publishes Feedback Statement on the Consultation on the Potential Cessation of __TICKER__ Swap Rate® based on USD LIBOR®', '__TICKER__ Benchmark Administration Provides Update on its Intention to Launch USD SOFR Spread-Adjusted __TICKER__ Swap Rate® as a Benchmark']"
390,32,390_baltic_baltic market_nasdaq welcomes_welcomes,"['baltic', 'baltic market', 'nasdaq welcomes', 'welcomes', 'nasdaq baltic', 'list nasdaq', 'market nasdaq', 'baltic main', 'welcomes baltic', 'main list']","['Nasdaq Welcomes Baltic Dairy Board Bonds to Baltic Market', 'Nasdaq Welcomes Baltic International Bank to Nasdaq Baltic Market', 'Nasdaq Welcomes Baltic RE Group to Baltic Market']"
391,31,391_funds love_love_hedge funds_hedge,"['funds love', 'love', 'hedge funds', 'hedge', 'funds', 'love blackrock', 'ba hedge', 'boeing ba', 'corporation', 'etsy']","['Do Hedge Funds Love __COMPANY__ Corporation __TICKER__ ?', 'Do Hedge Funds Love BlackRock, Inc. __TICKER__ ?', 'Do Hedge Funds Love __COMPANY__ __TICKER__ ?']"
392,31,392_1st quarter_4th quarter_quarter trades_1st,"['1st quarter', '4th quarter', 'quarter trades', '1st', '4th', 'trades', 'trades 4th', 'quarter', 'fund 1st', 'quarter buys']","[""Invesco European Growth Fund's Top 5 1st-Quarter Trades"", ""Hillman Capital's Top 1st- Quarter Trades"", ""T Rowe Price Equity Income Fund's Top 4 1st-Quarter Trades""]"
393,31,393_women_entrepreneurs_black women_black,"['women', 'entrepreneurs', 'black women', 'black', 'million black', 'women announces', 'small business', 'owned small', 'small', 'owned']","['__COMPANY__ One Million Black Women Announces Partnership With Echoing Green to Invest in Black Women Social Entrepreneurs and Accelerate Change', '__COMPANY__ Announces First Round Of Capital Investments and Philanthropic Grants to 1 Million Black Women', '__COMPANY__ Announces First Round of Capital Investments and Philanthropic Grants for One Million Black Women Initiative']"
394,31,394_hottest financial_biggest movers_movers financial_financial stocks,"['hottest financial', 'biggest movers', 'movers financial', 'financial stocks', 'hottest', 'movers', 'yrd', 'biggest', 'moh', 'financial']","['Biggest Movers in Financial Stocks Now - MOH IMS IBN WETF', 'Biggest Movers in Financial Stocks Now - ENVA CBL MTU __TICKER__', 'Biggest Movers in Financial Stocks Now - __TICKER__ __TICKER__ CS GAB']"
